,level_0,level_0_production,index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link,competition_link_check,results_link_check,TotalParticipantsInt,Date,Year,Time,Status,Place,Full name,Year Of Birth,Club,Heat,Lane,Results,Points,table_first_row
60,12,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,13,YOTAM RAIZNER,2011,Maccabbi Weisgal,5,7,02:53.97,250,Direct Finals
61,13,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,13,ITAY PEKLRE,2010,Maccabbi Weisgal,6,1,02:53.97,250,Direct Finals
62,14,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,15,ron charnitsky,2012,Maccabbi Weisgal,4,7,02:54.47,248,Direct Finals
63,15,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,16,ronen pesin,2012,Maccabbi Weisgal,5,6,02:54.61,247,Direct Finals
64,16,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,17,RON EZRA,2011,Maccabbi Weisgal,5,5,02:54.96,246,Direct Finals
65,19,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,20,Yahel Berihun,2010,Maccabbi Weisgal,4,5,02:58.42,231,Direct Finals
66,22,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,23,MAAYAN MAROUANI,2011,Maccabbi Weisgal,3,7,03:02.25,217,Direct Finals
67,24,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,25,ITAY AVNY,2011,Maccabbi Weisgal,5,1,03:03.47,213,Direct Finals
68,25,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,26,NITAY BEN YOSEF,2012,Maccabbi Weisgal,4,6,03:05.60,206,Direct Finals
69,26,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,27,MAOR GOTLIB,2011,Maccabbi Weisgal,4,2,03:10.15,191,Direct Finals
70,29,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,30,Eitan Barak,2012,Maccabbi Weisgal,3,5,03:14.84,178,Direct Finals
71,31,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,32,Yanay Daon Moyal,2013,Maccabbi Weisgal,3,3,03:17.61,170,Direct Finals
72,32,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,33,Ido Maruani,2013,Maccabbi Weisgal,1,7,03:20.09,164,Direct Finals
73,33,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,34,YHALI AZARZAR,2012,Maccabbi Weisgal,3,2,03:23.36,156,Direct Finals
74,34,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,35,MATAN VIGDIRSKI,2011,Maccabbi Weisgal,3,1,03:24.40,154,Direct Finals
75,35,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,36,YONATAN EDEN,2013,Maccabbi Weisgal,1,1,03:26.93,148,Direct Finals
76,37,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,38,ITAMAR AHARONI,2011,Maccabbi Weisgal,2,7,03:33.55,135,Direct Finals
77,38,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,39,OZ BEN DAVID,2012,Maccabbi Weisgal,2,4,03:34.17,134,Direct Finals
78,39,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,40,Yaniv Grovman,2012,Maccabbi Weisgal,1,5,03:37.40,128,Direct Finals
79,41,206,206,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,4,200m Individual Medley,Boys 10-14,00:00.00,12/01/2024 09:30:00,42,42,/LeagueTable/AthleticsDisciplineResults/44059?isModal=True,1,1,42,2024-01-12 00:00:00,2024,09:30:00,Passed,41,Yehonatan Nahoum,2010,Maccabbi Weisgal,6,5,NS,0,Direct Finals
80,0,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,1,TAMAR AROUETTY,2011,Maccabbi Weisgal,6,4,00:31.98,368,Direct Finals
81,2,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,3,OMER SHANI,2012,Maccabbi Weisgal,5,4,00:33.80,312,Direct Finals
82,4,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,5,LIEL NIKOLAEV,2012,Maccabbi Weisgal,6,5,00:34.26,299,Direct Finals
83,6,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,7,EMILY KUKLINSKY,2011,Maccabbi Weisgal,6,7,00:34.75,287,Direct Finals
84,7,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,8,BAR STACHI,2011,Maccabbi Weisgal,6,2,00:34.97,281,Direct Finals
85,11,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,12,HADAR BACHAR,2012,Maccabbi Weisgal,5,2,00:36.83,241,Direct Finals
86,12,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,13,SAPIR KAUSHANSKY,2012,Maccabbi Weisgal,5,3,00:37.40,230,Direct Finals
87,13,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,14,LI - CHEN OVADEA,2012,Maccabbi Weisgal,3,1,00:37.61,226,Direct Finals
88,16,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,17,YUVAL ORI,2011,Maccabbi Weisgal,5,7,00:38.28,214,Direct Finals
89,17,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,18,Lia Goralik,2012,Maccabbi Weisgal,5,1,00:38.39,213,Direct Finals
90,24,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,25,Arbel Hadad,2011,Maccabbi Weisgal,3,2,00:41.94,163,Direct Finals
91,26,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,27,NOA GOZLAN,2011,Maccabbi Weisgal,3,3,00:43.41,147,Direct Finals
92,32,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,33,TOHAR LEVI,2011,Maccabbi Weisgal,3,4,00:47.00,116,Direct Finals
93,37,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,38,DANIEL GAZNELI,2011,Maccabbi Weisgal,4,1,NS,0,Direct Finals
94,38,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,38,BENMAMAN ODEL,2013,Maccabbi Weisgal,4,4,NS,0,Direct Finals
95,39,207,207,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,5,50m Freestyle,Girls 10-13,00:00.00,12/01/2024 09:57:00,40,40,/LeagueTable/AthleticsDisciplineResults/44060?isModal=True,1,1,40,2024-01-12 00:00:00,2024,09:57:00,Passed,38,ALMA AWAD,2013,Maccabbi Weisgal,4,5,NS,0,Direct Finals
96,5,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,6,Yehonatan Nahoum,2010,Maccabbi Weisgal,12,5,00:30.01,303,Direct Finals
97,6,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,7,BEN KISHINEVSKI,2011,Maccabbi Weisgal,12,3,00:30.64,284,Direct Finals
98,7,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,8,GILAD HOLAND,2010,Maccabbi Weisgal,12,2,00:31.02,274,Direct Finals
99,9,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,10,DROR HASIDI,2010,Maccabbi Weisgal,12,7,00:31.33,266,Direct Finals
100,18,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,19,ELVIN SARABY,2010,Maccabbi Weisgal,5,4,00:32.88,230,Direct Finals
101,25,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,26,ron charnitsky,2012,Maccabbi Weisgal,10,3,00:33.67,214,Direct Finals
102,26,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,27,ROZENSHTRAKH ITAMAR,2010,Maccabbi Weisgal,10,4,00:33.72,213,Direct Finals
103,27,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,28,ITAY AVNY,2011,Maccabbi Weisgal,9,7,00:33.83,211,Direct Finals
104,28,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,29,YHALI AZARZAR,2012,Maccabbi Weisgal,10,2,00:33.97,209,Direct Finals
105,36,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,37,Eitan Barak,2012,Maccabbi Weisgal,9,3,00:36.17,173,Direct Finals
106,37,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,38,EVAN MICHELSON,2012,Maccabbi Weisgal,3,5,00:36.37,170,Direct Finals
107,38,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,39,Yanay Daon Moyal,2013,Maccabbi Weisgal,8,6,00:36.76,164,Direct Finals
108,39,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,40,MATAN VIGDIRSKI,2011,Maccabbi Weisgal,9,1,00:36.77,164,Direct Finals
109,40,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,41,Yaniv Grovman,2012,Maccabbi Weisgal,8,5,00:36.92,162,Direct Finals
110,47,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,48,ITAMAR AHARONI,2011,Maccabbi Weisgal,7,4,00:39.05,137,Direct Finals
111,49,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,50,YAIR COHEN,2010,Maccabbi Weisgal,5,6,00:39.85,129,Direct Finals
112,51,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,52,Dar Jehab,2013,Maccabbi Weisgal,6,5,00:40.21,126,Direct Finals
113,52,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,53,ARIEL BAR,2010,Maccabbi Weisgal,6,7,00:40.46,123,Direct Finals
114,53,208,208,ליגה צעירים וייסגל - בת ים,comp.asp?compID=1493,37,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/9635,6,50m Freestyle,boys10-14,00:00.00,12/01/2024 10:09:00,79,79,/LeagueTable/AthleticsDisciplineResults/44061?isModal=True,1,1,79,2024-01-12 00:00:00,2024,10:09:00,Passed,54,ADAM ALALUF,2010,Maccabbi Weisgal,6,1,00:40.78,120,Direct Finals
