Gender,Age,Event,Points,Time
Male,9,200m Backstroke,2,03:40.51
Male,9,200m Individual Medley,2,03:44.04
Male,9,400m Individual Medley,2,08:16.00
Male,9,50m Freestyle,1,00:40.74
Male,9,100m Freestyle,1,01:31.23
Male,9,200m Freestyle,1,03:20.47
Male,9,400m Freestyle,1,07:10.44
Male,9,800m Freestyle,1,15:03.60
Male,9,1500m Freestyle,1,28:39.35
Male,9,50m Breaststroke,1,01:05.76
Male,9,100m Breaststroke,1,01:58.58
Male,9,200m Breaststroke,1,04:18.66
Male,9,50m Butterfly,1,00:45.95
Male,9,100m Butterfly,1,01:45.42
Male,9,200m Butterfly,1,04:31.08
Male,9,50m Backstroke,1,00:47.69
Male,9,100m Backstroke,1,01:45.08
Male,9,200m Backstroke,1,03:43.18
Male,9,200m Individual Medley,1,03:46.75
Male,9,400m Individual Medley,1,08:22.00
Male,10,50m Freestyle,20,00:29.27
Male,10,100m Freestyle,20,01:05.64
Male,10,200m Freestyle,20,02:21.44
Male,10,400m Freestyle,20,04:55.34
Male,10,800m Freestyle,20,10:26.25
Male,10,1500m Freestyle,20,19:45.98
Male,10,50m Breaststroke,20,00:37.70
Male,10,100m Breaststroke,20,01:23.05
Male,10,200m Breaststroke,20,02:58.25
Male,10,50m Butterfly,20,00:32.09
Male,10,100m Butterfly,20,01:13.04
Male,10,200m Butterfly,20,02:52.59
Male,10,50m Backstroke,20,00:33.96
Male,10,100m Backstroke,20,01:14.05
Male,10,200m Backstroke,20,02:39.35
Male,10,200m Individual Medley,20,02:40.01
Male,10,400m Individual Medley,20,05:42.04
Male,10,50m Freestyle,19,00:29.73
Male,10,100m Freestyle,19,01:06.65
Male,10,200m Freestyle,19,02:23.62
Male,10,400m Freestyle,19,04:59.90
Male,10,800m Freestyle,19,10:35.94
Male,10,1500m Freestyle,19,20:04.32
Male,10,50m Breaststroke,19,00:38.29
Male,10,100m Breaststroke,19,01:24.34
Male,10,200m Breaststroke,19,03:01.00
Male,10,50m Butterfly,19,00:32.58
Male,10,100m Butterfly,19,01:14.17
Male,10,200m Butterfly,19,02:55.26
Male,10,50m Backstroke,19,00:34.48
Male,10,100m Backstroke,19,01:15.19
Male,10,200m Backstroke,19,02:41.82
Male,10,200m Individual Medley,19,02:42.49
Male,10,400m Individual Medley,19,05:47.33
Male,10,50m Freestyle,18,00:30.18
Male,10,100m Freestyle,18,01:07.67
Male,10,200m Freestyle,18,02:25.81
Male,10,400m Freestyle,18,05:04.47
Male,10,800m Freestyle,18,10:45.62
Male,10,1500m Freestyle,18,20:22.66
Male,10,50m Butterfly,18,00:33.08
Male,10,100m Butterfly,18,01:15.30
Male,10,200m Butterfly,18,02:57.93
Male,10,50m Backstroke,18,00:35.01
Male,10,100m Backstroke,18,01:16.34
Male,10,200m Backstroke,18,02:44.28
Male,10,200m Individual Medley,18,02:44.96
Male,10,400m Individual Medley,18,05:52.62
Male,10,50m Freestyle,17,00:30.63
Male,10,100m Freestyle,17,01:08.69
Male,10,200m Freestyle,17,02:28.00
Male,10,400m Freestyle,17,05:09.04
Male,10,800m Freestyle,17,10:55.30
Male,10,1500m Freestyle,17,20:41.00
Male,10,50m Breaststroke,17,00:39.45
Male,10,100m Breaststroke,17,01:26.90
Male,10,200m Breaststroke,17,03:06.52
Male,10,50m Butterfly,17,00:33.58
Male,10,100m Butterfly,17,01:16.43
Male,10,200m Butterfly,17,03:00.60
Male,10,50m Backstroke,17,00:35.54
Male,10,100m Backstroke,17,01:17.49
Male,10,200m Backstroke,17,02:46.74
Male,10,200m Individual Medley,17,02:47.43
Male,10,400m Individual Medley,17,05:57.91
Male,10,50m Freestyle,16,00:31.09
Male,10,100m Freestyle,16,01:09.70
Male,10,200m Freestyle,16,02:30.18
Male,10,400m Freestyle,16,05:13.60
Male,10,800m Freestyle,16,11:04.99
Male,10,1500m Freestyle,16,20:59.34
Male,10,50m Breaststroke,16,00:40.04
Male,10,100m Breaststroke,16,01:28.19
Male,10,200m Breaststroke,16,03:09.27
Male,10,50m Butterfly,16,00:34.07
Male,10,100m Butterfly,16,01:17.56
Male,10,200m Butterfly,16,03:03.27
Male,10,50m Backstroke,16,00:36.06
Male,10,100m Backstroke,16,01:18.63
Male,10,200m Backstroke,16,02:49.21
Male,10,200m Individual Medley,16,02:49.91
Male,10,400m Individual Medley,16,06:03.20
Male,10,50m Freestyle,15,00:31.54
Male,10,100m Freestyle,15,01:10.72
Male,10,200m Freestyle,15,02:32.37
Male,10,400m Freestyle,15,05:18.17
Male,10,800m Freestyle,15,11:14.67
Male,10,1500m Freestyle,15,21:17.68
Male,10,50m Breaststroke,15,00:40.62
Male,10,100m Breaststroke,15,01:29.47
Male,10,200m Breaststroke,15,03:12.03
Male,10,50m Butterfly,15,00:34.57
Male,10,100m Butterfly,15,01:18.69
Male,10,200m Butterfly,15,03:05.94
Male,10,50m Backstroke,15,00:36.59
Male,10,100m Backstroke,15,01:19.78
Male,10,200m Backstroke,15,02:51.67
Male,10,200m Individual Medley,15,02:52.38
Male,10,400m Individual Medley,15,06:08.49
Male,10,50m Freestyle,14,00:31.99
Male,10,100m Freestyle,14,01:11.73
Male,10,200m Freestyle,14,02:34.56
Male,10,400m Freestyle,14,05:22.74
Male,10,800m Freestyle,14,11:24.36
Male,10,1500m Freestyle,14,21:36.02
Male,10,50m Breaststroke,14,00:41.20
Male,10,100m Breaststroke,14,01:30.76
Male,10,200m Breaststroke,14,03:14.79
Male,10,50m Butterfly,14,00:35.06
Male,10,100m Butterfly,14,01:19.82
Male,10,200m Butterfly,14,03:08.61
Male,10,50m Backstroke,14,00:37.11
Male,10,100m Backstroke,14,01:20.92
Male,10,200m Backstroke,14,02:54.14
Male,10,200m Individual Medley,14,02:54.86
Male,10,400m Individual Medley,14,06:13.78
Male,10,50m Freestyle,13,00:32.44
Male,10,100m Freestyle,13,01:12.75
Male,10,200m Freestyle,13,02:36.75
Male,10,400m Freestyle,13,05:27.31
Male,10,800m Freestyle,13,11:34.04
Male,10,1500m Freestyle,13,21:54.36
Male,10,50m Breaststroke,13,00:41.79
Male,10,100m Breaststroke,13,01:32.04
Male,10,200m Breaststroke,13,03:17.54
Male,10,50m Butterfly,13,00:35.56
Male,10,100m Butterfly,13,01:20.95
Male,10,200m Butterfly,13,03:11.27
Male,10,50m Backstroke,13,00:37.64
Male,10,100m Backstroke,13,01:22.07
Male,10,200m Backstroke,13,02:56.60
Male,10,200m Individual Medley,13,02:57.33
Male,10,400m Individual Medley,13,06:19.07
Male,10,50m Freestyle,12,00:32.90
Male,10,100m Freestyle,12,01:13.76
Male,10,200m Freestyle,12,02:38.93
Male,10,400m Freestyle,12,05:31.87
Male,10,800m Freestyle,12,11:43.73
Male,10,1500m Freestyle,12,22:12.70
Male,10,50m Breaststroke,12,00:42.37
Male,10,100m Breaststroke,12,01:33.33
Male,10,200m Breaststroke,12,03:20.30
Male,10,50m Butterfly,12,00:36.06
Male,10,100m Butterfly,12,01:22.08
Male,10,200m Butterfly,12,03:13.94
Male,10,50m Backstroke,12,00:38.16
Male,10,100m Backstroke,12,01:23.21
Male,10,200m Backstroke,12,02:59.07
Male,10,200m Individual Medley,12,02:59.81
Male,10,400m Individual Medley,12,06:24.36
Male,10,50m Freestyle,11,00:33.35
Male,10,100m Freestyle,11,01:14.78
Male,10,200m Freestyle,11,02:41.12
Male,10,400m Freestyle,11,05:36.44
Male,10,800m Freestyle,11,11:53.41
Male,10,1500m Freestyle,11,22:31.04
Male,10,50m Breaststroke,11,00:42.95
Male,10,100m Breaststroke,11,01:34.61
Male,10,200m Breaststroke,11,03:23.05
Male,10,50m Butterfly,11,00:36.55
Male,10,100m Butterfly,11,01:23.21
Male,10,200m Butterfly,11,03:16.61
Male,10,50m Backstroke,11,00:38.69
Male,10,100m Backstroke,11,01:24.36
Male,10,200m Backstroke,11,03:01.53
Male,10,200m Individual Medley,11,03:02.28
Male,10,400m Individual Medley,11,06:29.65
Male,10,50m Freestyle,10,00:33.80
Male,10,100m Freestyle,10,01:15.79
Male,10,200m Freestyle,10,02:43.31
Male,10,400m Freestyle,10,05:41.01
Male,10,800m Freestyle,10,12:03.09
Male,10,1500m Freestyle,10,22:49.38
Male,10,50m Breaststroke,10,00:43.53
Male,10,100m Breaststroke,10,01:35.89
Male,10,200m Breaststroke,10,03:25.81
Male,10,50m Butterfly,10,00:37.05
Male,10,100m Butterfly,10,01:24.34
Male,10,200m Butterfly,10,03:19.28
Male,10,50m Backstroke,10,00:39.21
Male,10,100m Backstroke,10,01:25.50
Male,10,200m Backstroke,10,03:03.99
Male,10,200m Individual Medley,10,03:04.76
Male,10,400m Individual Medley,10,06:34.93
Male,10,50m Freestyle,9,00:34.25
Male,10,100m Freestyle,9,01:16.81
Male,10,200m Freestyle,9,02:45.49
Male,10,400m Freestyle,9,05:45.57
Male,10,800m Freestyle,9,12:12.78
Male,10,1500m Freestyle,9,23:07.72
Male,10,50m Breaststroke,9,00:44.12
Male,10,100m Breaststroke,9,01:37.18
Male,10,200m Breaststroke,9,03:28.57
Male,10,50m Butterfly,9,00:37.55
Male,10,100m Butterfly,9,01:25.47
Male,10,200m Butterfly,9,03:21.95
Male,10,50m Backstroke,9,00:39.74
Male,10,100m Backstroke,9,01:26.65
Male,10,200m Backstroke,9,03:06.46
Male,10,200m Individual Medley,9,03:07.23
Male,10,400m Individual Medley,9,06:40.22
Male,10,50m Freestyle,8,00:34.71
Male,10,100m Freestyle,8,01:17.82
Male,10,200m Freestyle,8,02:47.68
Male,10,400m Freestyle,8,05:50.14
Male,10,800m Freestyle,8,12:22.46
Male,10,1500m Freestyle,8,23:26.06
Male,10,50m Breaststroke,8,00:44.70
Male,10,100m Breaststroke,8,01:38.46
Male,10,200m Breaststroke,8,03:31.32
Male,10,50m Butterfly,8,00:38.04
Male,10,100m Butterfly,8,01:26.59
Male,10,200m Butterfly,8,03:24.62
Male,10,50m Backstroke,8,00:40.26
Male,10,100m Backstroke,8,01:27.79
Male,10,200m Backstroke,8,03:08.92
Male,10,200m Individual Medley,8,03:09.70
Male,10,400m Individual Medley,8,06:45.51
Male,10,50m Freestyle,7,00:35.16
Male,10,100m Freestyle,7,01:18.84
Male,10,200m Freestyle,7,02:49.87
Male,10,400m Freestyle,7,05:54.71
Male,10,800m Freestyle,7,12:32.15
Male,10,1500m Freestyle,7,23:44.40
Male,10,50m Breaststroke,7,00:45.28
Male,10,100m Breaststroke,7,01:39.75
Male,10,200m Breaststroke,7,03:34.08
Male,10,50m Butterfly,7,00:38.54
Male,10,100m Butterfly,7,01:27.72
Male,10,200m Butterfly,7,03:27.29
Male,10,50m Backstroke,7,00:40.79
Male,10,100m Backstroke,7,01:28.94
Male,10,200m Backstroke,7,03:11.39
Male,10,200m Individual Medley,7,03:12.18
Male,10,400m Individual Medley,7,06:50.80
Male,10,50m Freestyle,6,00:35.61
Male,10,100m Freestyle,6,01:19.85
Male,10,200m Freestyle,6,02:52.06
Male,10,400m Freestyle,6,05:59.27
Male,10,800m Freestyle,6,12:41.83
Male,10,1500m Freestyle,6,24:02.74
Male,10,50m Breaststroke,6,00:45.87
Male,10,100m Breaststroke,6,01:41.03
Male,10,200m Breaststroke,6,03:36.84
Male,10,50m Butterfly,6,00:39.03
Male,10,100m Butterfly,6,01:28.85
Male,10,200m Butterfly,6,03:29.96
Male,10,50m Backstroke,6,00:41.31
Male,10,100m Backstroke,6,01:30.08
Male,10,200m Backstroke,6,03:13.85
Male,10,200m Individual Medley,6,03:14.65
Male,10,400m Individual Medley,6,06:56.09
Male,10,50m Freestyle,5,00:36.07
Male,10,100m Freestyle,5,01:20.87
Male,10,200m Freestyle,5,02:54.24
Male,10,400m Freestyle,5,06:03.84
Male,10,800m Freestyle,5,12:51.52
Male,10,1500m Freestyle,5,24:21.08
Male,10,50m Breaststroke,5,00:46.45
Male,10,100m Breaststroke,5,01:42.32
Male,10,200m Breaststroke,5,03:39.59
Male,10,50m Butterfly,5,00:39.53
Male,10,100m Butterfly,5,01:29.98
Male,10,200m Butterfly,5,03:32.63
Male,10,50m Backstroke,5,00:41.84
Male,10,100m Backstroke,5,01:31.23
Male,10,200m Backstroke,5,03:16.31
Male,10,200m Individual Medley,5,03:17.13
Male,10,400m Individual Medley,5,07:01.38
Male,10,50m Freestyle,4,00:36.52
Male,10,100m Freestyle,4,01:21.88
Male,10,200m Freestyle,4,02:56.43
Male,10,400m Freestyle,4,06:08.41
Male,10,800m Freestyle,4,13:01.20
Male,10,1500m Freestyle,4,24:39.42
Male,10,50m Breaststroke,4,00:47.03
Male,10,100m Breaststroke,4,01:43.60
Male,10,200m Breaststroke,4,03:42.35
Male,10,50m Butterfly,4,00:40.03
Male,10,100m Butterfly,4,01:31.11
Male,10,200m Butterfly,4,03:35.30
Male,10,50m Backstroke,4,00:42.36
Male,10,100m Backstroke,4,01:32.37
Male,10,200m Backstroke,4,03:18.78
Male,10,200m Individual Medley,4,03:19.60
Male,10,400m Individual Medley,4,07:06.67
Male,10,50m Freestyle,3,00:36.97
Male,10,100m Freestyle,3,01:22.90
Male,10,200m Freestyle,3,02:58.62
Male,10,400m Freestyle,3,06:12.98
Male,10,800m Freestyle,3,13:10.88
Male,10,1500m Freestyle,3,24:57.76
Male,10,50m Breaststroke,3,00:47.62
Male,10,100m Breaststroke,3,01:44.88
Male,10,200m Breaststroke,3,03:45.11
Male,10,50m Butterfly,3,00:40.52
Male,10,100m Butterfly,3,01:32.24
Male,10,200m Butterfly,3,03:37.96
Male,10,50m Backstroke,3,00:42.89
Male,10,100m Backstroke,3,01:33.52
Male,10,200m Backstroke,3,03:21.24
Male,10,200m Individual Medley,3,03:22.08
Male,10,400m Individual Medley,3,07:11.96
Male,10,50m Freestyle,2,00:37.42
Male,10,100m Freestyle,2,01:23.91
Male,10,200m Freestyle,2,03:00.80
Male,10,400m Freestyle,2,06:17.54
Male,10,800m Freestyle,2,13:20.57
Male,10,1500m Freestyle,2,25:16.10
Male,10,50m Breaststroke,2,00:48.20
Male,10,100m Breaststroke,2,01:46.17
Male,10,200m Breaststroke,2,03:47.86
Male,10,50m Butterfly,2,00:41.02
Male,10,100m Butterfly,2,01:33.37
Male,10,200m Butterfly,2,03:40.63
Male,10,50m Backstroke,2,00:43.41
Male,10,100m Backstroke,2,01:34.66
Male,10,200m Backstroke,2,03:23.71
Male,10,200m Individual Medley,2,03:24.55
Male,10,400m Individual Medley,2,07:17.25
Male,10,50m Freestyle,1,00:37.88
Male,10,100m Freestyle,1,01:24.93
Male,10,200m Freestyle,1,03:02.99
Male,10,400m Freestyle,1,06:22.11
Male,10,800m Freestyle,1,13:30.25
Male,10,1500m Freestyle,1,25:34.44
Male,10,50m Breaststroke,1,00:48.78
Male,10,100m Breaststroke,1,01:47.45
Male,10,200m Breaststroke,1,03:50.62
Male,10,50m Butterfly,1,00:41.52
Male,10,100m Butterfly,1,01:34.50
Male,10,200m Butterfly,1,03:43.30
Male,10,50m Backstroke,1,00:43.94
Male,10,100m Backstroke,1,01:35.81
Male,10,200m Backstroke,1,03:26.17
Male,10,200m Individual Medley,1,03:27.02
Male,10,400m Individual Medley,1,07:22.54
Male,11,50m Freestyle,20,00:27.51
Male,11,100m Freestyle,20,01:00.16
Male,11,200m Freestyle,20,02:12.93
Male,11,400m Freestyle,20,04:38.64
Male,11,800m Freestyle,20,09:42.66
Male,11,1500m Freestyle,20,18:23.86
Male,11,50m Breaststroke,20,00:34.90
Male,11,100m Breaststroke,20,01:17.06
Male,11,200m Breaststroke,20,02:45.95
Male,11,50m Butterfly,20,00:29.49
Male,11,100m Butterfly,20,01:07.04
Male,11,200m Butterfly,20,02:31.16
Male,11,50m Backstroke,20,00:31.51
Male,11,100m Backstroke,20,01:07.11
Male,11,200m Backstroke,20,02:28.50
Male,11,200m Individual Medley,20,02:28.16
Male,11,400m Individual Medley,20,05:17.33
Male,11,50m Freestyle,19,00:27.93
Male,11,100m Freestyle,19,01:01.09
Male,11,200m Freestyle,19,02:14.98
Male,11,400m Freestyle,19,04:42.95
Male,11,800m Freestyle,19,09:51.67
Male,11,1500m Freestyle,19,18:40.93
Male,11,50m Breaststroke,19,00:35.44
Male,11,100m Breaststroke,19,01:18.25
Male,11,200m Breaststroke,19,02:48.51
Male,11,50m Butterfly,19,00:29.94
Male,11,100m Butterfly,19,01:08.07
Male,11,200m Butterfly,19,02:33.50
Male,11,50m Backstroke,19,00:31.99
Male,11,100m Backstroke,19,01:09.07
Male,11,200m Backstroke,19,02:30.79
Male,11,200m Individual Medley,19,02:30.45
Male,11,400m Individual Medley,19,05:22.23
Male,11,50m Freestyle,18,00:28.36
Male,11,100m Freestyle,18,01:02.02
Male,11,200m Freestyle,18,02:17.04
Male,11,400m Freestyle,18,04:47.26
Male,11,800m Freestyle,18,10:00.68
Male,11,1500m Freestyle,18,18:58.00
Male,11,50m Breaststroke,18,00:35.98
Male,11,100m Breaststroke,18,01:19.44
Male,11,200m Breaststroke,18,02:51.08
Male,11,50m Butterfly,18,00:30.40
Male,11,100m Butterfly,18,01:09.11
Male,11,200m Butterfly,18,02:35.84
Male,11,50m Backstroke,18,00:32.48
Male,11,100m Backstroke,18,01:11.04
Male,11,200m Backstroke,18,02:33.09
Male,11,200m Individual Medley,18,02:32.74
Male,11,400m Individual Medley,18,05:27.14
Male,11,50m Freestyle,17,00:28.79
Male,11,100m Freestyle,17,01:02.95
Male,11,200m Freestyle,17,02:19.10
Male,11,400m Freestyle,17,04:51.57
Male,11,800m Freestyle,17,10:09.69
Male,11,1500m Freestyle,17,19:15.07
Male,11,50m Breaststroke,17,00:36.52
Male,11,100m Breaststroke,17,01:20.63
Male,11,200m Breaststroke,17,02:53.65
Male,11,50m Butterfly,17,00:30.86
Male,11,100m Butterfly,17,01:10.15
Male,11,200m Butterfly,17,02:38.18
Male,11,50m Backstroke,17,00:32.97
Male,11,100m Backstroke,17,01:13.01
Male,11,200m Backstroke,17,02:35.39
Male,11,200m Individual Medley,17,02:35.03
Male,11,400m Individual Medley,17,05:32.05
Male,11,50m Freestyle,16,00:29.21
Male,11,100m Freestyle,16,01:03.88
Male,11,200m Freestyle,16,02:21.15
Male,11,400m Freestyle,16,04:55.88
Male,11,800m Freestyle,16,10:18.70
Male,11,1500m Freestyle,16,19:32.14
Male,11,50m Breaststroke,16,00:37.06
Male,11,100m Breaststroke,16,01:21.82
Male,11,200m Breaststroke,16,02:56.21
Male,11,50m Butterfly,16,00:31.31
Male,11,100m Butterfly,16,01:11.18
Male,11,200m Butterfly,16,02:40.52
Male,11,50m Backstroke,16,00:33.45
Male,11,100m Backstroke,16,01:14.97
Male,11,200m Backstroke,16,02:37.68
Male,11,200m Individual Medley,16,02:37.32
Male,11,400m Individual Medley,16,05:36.95
Male,11,50m Freestyle,15,00:29.64
Male,11,100m Freestyle,15,01:04.81
Male,11,200m Freestyle,15,02:23.21
Male,11,400m Freestyle,15,05:00.19
Male,11,800m Freestyle,15,10:27.71
Male,11,1500m Freestyle,15,19:49.21
Male,11,50m Breaststroke,15,00:37.60
Male,11,100m Breaststroke,15,01:23.01
Male,11,200m Breaststroke,15,02:58.78
Male,11,50m Butterfly,15,00:31.77
Male,11,100m Butterfly,15,01:12.22
Male,11,200m Butterfly,15,02:42.85
Male,11,50m Backstroke,15,00:33.94
Male,11,100m Backstroke,15,01:16.94
Male,11,200m Backstroke,15,02:39.98
Male,11,200m Individual Medley,15,02:39.61
Male,11,400m Individual Medley,15,05:41.86
Male,11,50m Freestyle,14,00:30.06
Male,11,100m Freestyle,14,01:05.74
Male,11,200m Freestyle,14,02:25.26
Male,11,400m Freestyle,14,05:04.50
Male,11,800m Freestyle,14,10:36.72
Male,11,1500m Freestyle,14,20:06.28
Male,11,50m Breaststroke,14,00:38.14
Male,11,100m Breaststroke,14,01:24.21
Male,11,200m Breaststroke,14,03:01.34
Male,11,50m Butterfly,14,00:32.22
Male,11,100m Butterfly,14,01:13.26
Male,11,200m Butterfly,14,02:45.19
Male,11,50m Backstroke,14,00:34.43
Male,11,100m Backstroke,14,01:18.90
Male,11,200m Backstroke,14,02:42.28
Male,11,200m Individual Medley,14,02:41.90
Male,11,400m Individual Medley,14,05:46.77
Male,11,50m Freestyle,13,00:30.49
Male,11,100m Freestyle,13,01:06.67
Male,11,200m Freestyle,13,02:27.32
Male,11,400m Freestyle,13,05:08.80
Male,11,800m Freestyle,13,10:45.73
Male,11,1500m Freestyle,13,20:23.35
Male,11,50m Breaststroke,13,00:38.68
Male,11,100m Breaststroke,13,01:25.40
Male,11,200m Breaststroke,13,03:03.91
Male,11,50m Butterfly,13,00:32.68
Male,11,100m Butterfly,13,01:14.29
Male,11,200m Butterfly,13,02:47.53
Male,11,50m Backstroke,13,00:34.92
Male,11,100m Backstroke,13,01:20.87
Male,11,200m Backstroke,13,02:44.57
Male,11,200m Individual Medley,13,02:44.20
Male,11,400m Individual Medley,13,05:51.68
Male,11,50m Freestyle,12,00:30.91
Male,11,100m Freestyle,12,01:07.60
Male,11,200m Freestyle,12,02:29.37
Male,11,400m Freestyle,12,05:13.11
Male,11,800m Freestyle,12,10:54.74
Male,11,1500m Freestyle,12,20:40.42
Male,11,50m Breaststroke,12,00:39.22
Male,11,100m Breaststroke,12,01:26.59
Male,11,200m Breaststroke,12,03:06.48
Male,11,50m Butterfly,12,00:33.14
Male,11,100m Butterfly,12,01:15.33
Male,11,200m Butterfly,12,02:49.87
Male,11,50m Backstroke,12,00:35.40
Male,11,100m Backstroke,12,01:22.83
Male,11,200m Backstroke,12,02:46.87
Male,11,200m Individual Medley,12,02:46.49
Male,11,400m Individual Medley,12,05:56.58
Male,11,50m Freestyle,11,00:31.34
Male,11,100m Freestyle,11,01:08.53
Male,11,200m Freestyle,11,02:31.43
Male,11,400m Freestyle,11,05:17.42
Male,11,800m Freestyle,11,11:03.75
Male,11,1500m Freestyle,11,20:57.49
Male,11,50m Breaststroke,11,00:39.76
Male,11,100m Breaststroke,11,01:27.78
Male,11,200m Breaststroke,11,03:09.04
Male,11,50m Butterfly,11,00:33.59
Male,11,100m Butterfly,11,01:16.37
Male,11,200m Butterfly,11,02:52.20
Male,11,50m Backstroke,11,00:35.89
Male,11,100m Backstroke,11,01:24.80
Male,11,200m Backstroke,11,02:49.16
Male,11,200m Individual Medley,11,02:48.78
Male,11,400m Individual Medley,11,06:01.49
Male,11,50m Freestyle,10,00:31.76
Male,11,100m Freestyle,10,01:09.46
Male,11,200m Freestyle,10,02:33.48
Male,11,400m Freestyle,10,05:21.73
Male,11,800m Freestyle,10,11:12.76
Male,11,1500m Freestyle,10,21:14.56
Male,11,50m Breaststroke,10,00:40.30
Male,11,100m Breaststroke,10,01:28.97
Male,11,200m Breaststroke,10,03:11.61
Male,11,50m Butterfly,10,00:34.05
Male,11,100m Butterfly,10,01:17.40
Male,11,200m Butterfly,10,02:54.54
Male,11,50m Backstroke,10,00:36.38
Male,11,100m Backstroke,10,01:26.76
Male,11,200m Backstroke,10,02:51.46
Male,11,200m Individual Medley,10,02:51.07
Male,11,400m Individual Medley,10,06:06.40
Male,11,50m Freestyle,9,00:32.19
Male,11,100m Freestyle,9,01:10.39
Male,11,200m Freestyle,9,02:35.54
Male,11,400m Freestyle,9,05:26.04
Male,11,800m Freestyle,9,11:21.77
Male,11,1500m Freestyle,9,21:31.63
Male,11,50m Breaststroke,9,00:40.84
Male,11,100m Breaststroke,9,01:30.16
Male,11,200m Breaststroke,9,03:14.18
Male,11,50m Butterfly,9,00:34.50
Male,11,100m Butterfly,9,01:18.44
Male,11,200m Butterfly,9,02:56.88
Male,11,50m Backstroke,9,00:36.86
Male,11,100m Backstroke,9,01:28.73
Male,11,200m Backstroke,9,02:53.76
Male,11,200m Individual Medley,9,02:53.36
Male,11,400m Individual Medley,9,06:11.30
Male,11,50m Freestyle,8,00:32.61
Male,11,100m Freestyle,8,01:11.32
Male,11,200m Freestyle,8,02:37.60
Male,11,400m Freestyle,8,05:30.35
Male,11,800m Freestyle,8,11:30.78
Male,11,1500m Freestyle,8,21:48.70
Male,11,50m Breaststroke,8,00:41.38
Male,11,100m Breaststroke,8,01:31.36
Male,11,200m Breaststroke,8,03:16.74
Male,11,50m Butterfly,8,00:34.96
Male,11,100m Butterfly,8,01:19.48
Male,11,200m Butterfly,8,02:59.22
Male,11,50m Backstroke,8,00:37.35
Male,11,100m Backstroke,8,01:30.70
Male,11,200m Backstroke,8,02:56.05
Male,11,200m Individual Medley,8,02:55.65
Male,11,400m Individual Medley,8,06:16.21
Male,11,50m Freestyle,7,00:33.04
Male,11,100m Freestyle,7,01:12.25
Male,11,200m Freestyle,7,02:39.65
Male,11,400m Freestyle,7,05:34.66
Male,11,800m Freestyle,7,11:39.79
Male,11,1500m Freestyle,7,22:05.77
Male,11,50m Breaststroke,7,00:41.92
Male,11,100m Breaststroke,7,01:32.55
Male,11,200m Breaststroke,7,03:19.31
Male,11,50m Butterfly,7,00:35.42
Male,11,100m Butterfly,7,01:20.51
Male,11,200m Butterfly,7,03:01.55
Male,11,50m Backstroke,7,00:37.84
Male,11,100m Backstroke,7,01:32.66
Male,11,200m Backstroke,7,02:58.35
Male,11,200m Individual Medley,7,02:57.94
Male,11,400m Individual Medley,7,06:21.12
Male,11,50m Freestyle,6,00:33.46
Male,11,100m Freestyle,6,01:13.18
Male,11,200m Freestyle,6,02:41.71
Male,11,400m Freestyle,6,05:38.97
Male,11,800m Freestyle,6,11:48.80
Male,11,1500m Freestyle,6,22:22.84
Male,11,50m Breaststroke,6,00:42.46
Male,11,100m Breaststroke,6,01:33.74
Male,11,200m Breaststroke,6,03:21.87
Male,11,50m Butterfly,6,00:35.87
Male,11,100m Butterfly,6,01:21.55
Male,11,200m Butterfly,6,03:03.89
Male,11,50m Backstroke,6,00:38.33
Male,11,100m Backstroke,6,01:34.63
Male,11,200m Backstroke,6,03:00.65
Male,11,200m Individual Medley,6,03:00.23
Male,11,400m Individual Medley,6,06:26.03
Male,11,50m Freestyle,5,00:33.89
